700	700	OK
723	723	OK
808	808	OK
845	845	OK
876	876	OK
933	933	OK
1008	1008	OK
1022	1022	OK
920	412	NG
3	15	NG
15	20	NG
83	83	OK
199	199	OK
366	366	OK
444	444	OK
454	454	OK
502	502	OK
583	583	OK
604	583	NG
649	604	NG
835	649	NG
875	835	NG
968	875	NG
997	968	NG
357	315	NG
69	69	OK
130	130	OK
246	162	NG
254	254	OK
309	309	OK
369	369	OK
384	384	OK
472	472	OK
523	523	OK
606	606	OK
728	728	OK
789	789	OK
810	810	OK
881	881	OK
882	882	OK
847	246	NG
24	24	OK
45	45	OK
148	148	OK
155	155	OK
282	282	OK
561	561	OK
613	613	OK
658	658	OK
712	712	OK
742	742	OK
804	804	OK
830	830	OK
883	883	OK
897	897	OK
998	998	OK
6	830	NG
33	33	OK
67	67	OK
72	72	OK
278	278	OK
305	305	OK
323	323	OK
334	334	OK
449	449	OK
648	621	NG
778	648	NG
780	778	NG
837	780	NG
901	837	NG
922	922	OK
1006	1006	OK
621	901	NG
28	28	OK
147	147	OK
149	149	OK
161	161	OK
185	185	OK
243	243	OK
376	376	OK
443	443	OK
457	457	OK
569	569	OK
582	582	OK
664	664	OK
688	688	OK
707	707	OK
929	929	OK
653	174	NG
18	18	OK
38	38	OK
184	105	NG
244	184	NG
253	244	NG
280	253	NG
346	280	NG
377	346	NG
397	377	NG
446	397	NG
467	446	NG
496	496	OK
793	793	OK
831	831	OK
889	889	OK
105	467	NG
25	25	OK
251	251	OK
372	298	NG
380	319	NG
435	380	NG
536	435	NG
543	536	NG
584	543	NG
671	584	NG
719	671	NG
749	719	NG
784	749	NG
865	784	NG
877	865	NG
894	894	OK
298	339	NG
3	15	NG
15	20	NG
83	83	OK
199	199	OK
366	366	OK
444	444	OK
454	454	OK
502	502	OK
583	583	OK
604	583	NG
649	604	NG
835	649	NG
875	835	NG
968	875	NG
997	968	NG
357	315	NG
30	30	OK
36	36	OK
316	274	NG
413	316	NG
457	457	OK
513	513	OK
581	581	OK
582	582	OK
609	609	OK
722	722	OK
746	746	OK
827	827	OK
903	903	OK
904	904	OK
966	966	OK
161	161	OK
37	37	OK
80	80	OK
135	135	OK
147	147	OK
242	161	NG
267	242	NG
327	267	NG
398	327	NG
443	398	NG
522	443	NG
569	522	NG
651	569	NG
653	653	OK
688	688	OK
930	930	OK
338	243	NG
78	78	OK
93	93	OK
99	99	OK
285	285	OK
311	311	OK
312	312	OK
331	331	OK
465	455	NG
553	465	NG
611	553	NG
623	567	NG
682	611	NG
826	623	NG
996	682	NG
1002	826	NG
567	670	NG
28	28	OK
147	147	OK
149	149	OK
161	161	OK
185	185	OK
243	243	OK
376	376	OK
443	443	OK
457	457	OK
569	569	OK
582	582	OK
664	664	OK
688	688	OK
707	707	OK
929	929	OK
653	174	NG
44	42	NG
54	44	NG
109	54	NG
134	109	NG
248	134	NG
265	248	NG
290	265	NG
337	290	NG
378	326	NG
485	337	NG
549	378	NG
798	485	NG
815	549	NG
988	798	NG
999	999	OK
42	815	NG
114	114	OK
125	125	OK
163	163	OK
164	164	OK
186	186	OK
207	207	OK
284	284	OK
299	299	OK
324	324	OK
335	335	OK
348	348	OK
666	666	OK
764	764	OK
769	769	OK
895	895	OK
873	168	NG
4	128	NG
128	232	NG
232	268	NG
268	403	NG
403	440	NG
440	494	NG
494	600	NG
600	608	NG
608	631	NG
631	644	NG
644	862	NG
862	911	NG
911	925	NG
925	942	NG
942	942	OK
685	27	NG
153	153	OK
188	188	OK
192	192	OK
259	259	OK
314	314	OK
317	317	OK
392	392	OK
432	432	OK
528	528	OK
716	692	NG
730	716	NG
788	730	NG
851	788	NG
937	851	NG
947	947	OK
692	937	NG
17	17	OK
19	19	OK
110	110	OK
133	133	OK
191	191	OK
340	340	OK
433	433	OK
515	515	OK
563	563	OK
767	767	OK
824	824	OK
856	856	OK
879	879	OK
890	890	OK
935	935	OK
499	452	NG
47	47	OK
98	98	OK
169	169	OK
172	172	OK
252	173	NG
413	185	NG
531	252	NG
535	362	NG
582	531	NG
595	535	NG
598	582	NG
674	595	NG
828	598	NG
977	674	NG
185	828	NG
362	413	NG
37	37	OK
80	80	OK
135	135	OK
147	147	OK
242	161	NG
267	242	NG
327	267	NG
398	327	NG
443	398	NG
522	443	NG
569	522	NG
651	569	NG
653	653	OK
688	688	OK
930	930	OK
338	243	NG
44	44	OK
109	109	OK
134	134	OK
248	167	NG
265	248	NG
290	265	NG
337	290	NG
368	337	NG
485	368	NG
615	485	NG
617	617	OK
768	768	OK
798	798	OK
913	913	OK
988	988	OK
888	434	NG
37	37	OK
80	80	OK
242	242	OK
267	267	OK
271	271	OK
349	349	OK
398	398	OK
522	522	OK
539	539	OK
651	651	OK
801	801	OK
803	803	OK
918	918	OK
930	930	OK
943	943	OK
327	157	NG
131	131	OK
132	132	OK
143	143	OK
209	209	OK
220	220	OK
221	221	OK
301	301	OK
427	427	OK
593	593	OK
697	697	OK
752	752	OK
754	754	OK
755	755	OK
884	884	OK
979	979	OK
969	969	OK
70	70	OK
146	146	OK
214	214	OK
245	245	OK
624	624	OK
629	629	OK
677	677	OK
710	710	OK
736	736	OK
868	868	OK
910	910	OK
938	938	OK
975	975	OK
976	976	OK
993	993	OK
590	590	OK
121	121	OK
229	177	NG
256	229	NG
300	256	NG
404	300	NG
419	404	NG
498	498	OK
570	570	OK
587	587	OK
619	619	OK
694	694	OK
842	842	OK
948	948	OK
949	949	OK
989	989	OK
503	350	NG
27	27	OK
38	38	OK
40	40	OK
275	275	OK
280	280	OK
383	383	OK
388	388	OK
463	463	OK
580	580	OK
663	663	OK
669	669	OK
675	675	OK
793	793	OK
932	932	OK
955	955	OK
253	253	OK
84	84	OK
144	144	OK
179	179	OK
233	233	OK
433	433	OK
499	499	OK
534	515	NG
757	534	NG
796	757	NG
879	796	NG
892	879	NG
935	892	NG
981	935	NG
1001	981	NG
276	1001	NG
515	276	NG
35	35	OK
49	49	OK
50	50	OK
170	170	OK
181	181	OK
263	263	OK
354	354	OK
453	453	OK
458	458	OK
462	462	OK
740	740	OK
858	858	OK
878	878	OK
927	927	OK
992	992	OK
715	286	NG
43	43	OK
156	156	OK
246	246	OK
254	254	OK
309	309	OK
356	356	OK
416	416	OK
476	476	OK
526	526	OK
661	661	OK
720	720	OK
881	881	OK
882	882	OK
952	952	OK
982	982	OK
69	69	OK
52	52	OK
95	95	OK
97	97	OK
124	124	OK
210	210	OK
211	211	OK
274	274	OK
296	296	OK
400	400	OK
557	557	OK
601	601	OK
722	620	NG
848	848	OK
855	855	OK
860	860	OK
620	722	NG
15	15	OK
20	20	OK
212	26	NG
357	83	NG
454	212	NG
502	357	NG
546	502	NG
568	568	OK
649	649	OK
747	747	OK
822	822	OK
835	835	OK
849	849	OK
971	971	OK
1023	1023	OK
989	454	NG
24	24	OK
45	45	OK
74	74	OK
148	148	OK
155	155	OK
302	302	OK
405	405	OK
447	447	OK
451	451	OK
493	493	OK
665	665	OK
734	734	OK
804	804	OK
830	830	OK
998	998	OK
165	165	OK
9	9	OK
89	89	OK
136	136	OK
175	175	OK
227	227	OK
306	306	OK
355	355	OK
373	373	OK
414	414	OK
461	461	OK
481	481	OK
495	495	OK
509	509	OK
985	985	OK
1014	1014	OK
338	177	NG
15	15	OK
83	83	OK
85	85	OK
199	199	OK
315	289	NG
321	315	NG
332	321	NG
366	332	NG
444	366	NG
454	444	NG
583	454	NG
660	660	OK
680	680	OK
835	835	OK
945	945	OK
289	583	NG
0	219	NG
219	219	OK
234	231	NG
247	234	NG
281	247	NG
407	281	NG
497	407	NG
562	497	NG
592	562	NG
627	592	NG
736	627	NG
772	736	NG
905	772	NG
943	905	NG
993	943	NG
785	295	NG
75	75	OK
122	113	NG
152	152	OK
381	381	OK
421	421	OK
428	428	OK
452	452	OK
484	484	OK
571	571	OK
572	572	OK
610	610	OK
618	618	OK
821	821	OK
958	958	OK
964	964	OK
113	122	NG
4	4	OK
126	22	NG
128	126	NG
249	128	NG
291	232	NG
365	249	NG
403	365	NG
440	403	NG
579	440	NG
600	579	NG
642	600	NG
668	642	NG
708	668	NG
748	748	OK
942	942	OK
832	291	NG
8	8	OK
200	200	OK
204	204	OK
226	226	OK
339	339	OK
488	488	OK
559	559	OK
614	614	OK
616	616	OK
745	745	OK
877	759	NG
894	877	NG
898	894	NG
987	898	NG
1004	1004	OK
759	987	NG
31	31	OK
65	65	OK
118	118	OK
216	216	OK
374	374	OK
386	386	OK
412	412	OK
460	460	OK
480	480	OK
518	518	OK
521	521	OK
760	760	OK
810	810	OK
836	836	OK
844	844	OK
369	58	NG
9	9	OK
121	121	OK
136	136	OK
177	177	OK
229	229	OK
294	294	OK
373	306	NG
404	373	NG
495	404	NG
498	495	NG
747	498	NG
948	948	OK
949	949	OK
971	971	OK
989	989	OK
361	357	NG
49	35	NG
50	49	NG
170	50	NG
181	170	NG
263	181	NG
354	263	NG
453	354	NG
458	453	NG
462	458	NG
524	462	NG
715	524	NG
740	715	NG
858	740	NG
927	858	NG
992	992	OK
878	286	NG
47	47	OK
215	215	OK
235	235	OK
252	252	OK
304	304	OK
314	314	OK
341	341	OK
352	352	OK
364	364	OK
418	418	OK
489	489	OK
713	713	OK
730	730	OK
870	870	OK
902	902	OK
828	687	NG
50	50	OK
75	75	OK
122	122	OK
152	152	OK
182	182	OK
190	190	OK
277	277	OK
389	389	OK
474	474	OK
475	475	OK
524	524	OK
572	572	OK
610	610	OK
618	618	OK
821	821	OK
458	286	NG
42	42	OK
54	54	OK
57	57	OK
76	76	OK
208	208	OK
231	231	OK
262	262	OK
290	290	OK
326	326	OK
549	378	NG
625	485	NG
672	549	NG
796	625	NG
953	672	NG
999	999	OK
378	785	NG
9	9	OK
136	136	OK
175	175	OK
177	177	OK
229	229	OK
294	294	OK
306	306	OK
361	361	OK
373	373	OK
404	404	OK
495	495	OK
498	498	OK
519	503	NG
948	519	NG
989	948	NG
747	989	NG
30	30	OK
36	36	OK
316	274	NG
413	316	NG
457	457	OK
513	513	OK
581	581	OK
582	582	OK
609	609	OK
722	722	OK
746	746	OK
827	827	OK
903	903	OK
904	904	OK
966	966	OK
161	161	OK
203	203	OK
249	249	OK
258	258	OK
448	308	NG
469	448	NG
470	469	NG
541	470	NG
643	541	NG
683	643	NG
704	683	NG
705	704	NG
726	705	NG
741	726	NG
924	741	NG
980	924	NG
308	980	NG
50	50	OK
170	170	OK
190	190	OK
263	263	OK
286	286	OK
354	354	OK
389	389	OK
458	458	OK
474	474	OK
475	475	OK
524	524	OK
715	715	OK
740	740	OK
744	744	OK
858	858	OK
122	75	NG
151	109	NG
167	151	NG
337	167	NG
368	176	NG
486	337	NG
594	368	NG
615	485	NG
617	594	NG
654	615	NG
768	617	NG
798	654	NG
888	768	NG
916	888	NG
988	916	NG
1017	988	NG
109	486	NG
0	16	NG
16	145	NG
145	145	OK
157	157	OK
231	225	NG
240	231	NG
262	240	NG
271	262	NG
539	271	NG
627	539	NG
801	627	NG
803	801	NG
905	803	NG
918	918	OK
943	943	OK
225	37	NG
28	28	OK
98	80	NG
147	147	OK
161	161	OK
185	185	OK
243	243	OK
376	376	OK
413	413	OK
457	457	OK
569	569	OK
582	582	OK
653	653	OK
674	674	OK
688	688	OK
707	707	OK
929	98	NG
13	13	OK
198	198	OK
204	204	OK
371	371	OK
386	386	OK
430	430	OK
506	506	OK
700	700	OK
723	723	OK
808	808	OK
845	845	OK
876	876	OK
933	933	OK
1008	1008	OK
1022	1022	OK
920	412	NG
82	82	OK
197	197	OK
213	213	OK
319	319	OK
339	339	OK
401	401	OK
543	543	OK
573	573	OK
589	589	OK
679	679	OK
758	758	OK
759	759	OK
850	850	OK
871	871	OK
940	940	OK
898	898	OK
12	12	OK
53	53	OK
86	86	OK
114	114	OK
125	125	OK
164	164	OK
250	250	OK
299	299	OK
335	335	OK
345	345	OK
348	348	OK
501	501	OK
769	769	OK
923	923	OK
931	931	OK
678	150	NG
11	29	NG
29	103	NG
103	183	NG
183	196	NG
196	205	NG
205	217	NG
217	343	NG
343	423	NG
423	439	NG
439	439	OK
514	514	OK
560	560	OK
647	647	OK
696	696	OK
928	928	OK
829	829	OK
32	32	OK
312	116	NG
351	312	NG
558	351	NG
622	367	NG
623	558	NG
682	622	NG
686	686	OK
751	751	OK
776	776	OK
908	908	OK
914	914	OK
984	984	OK
996	996	OK
1003	1003	OK
116	623	NG
12	12	OK
114	79	NG
125	92	NG
164	114	NG
186	125	NG
299	164	NG
329	186	NG
335	207	NG
345	284	NG
769	299	NG
817	335	NG
873	345	NG
923	817	NG
931	873	NG
79	923	NG
92	329	NG
1	1	OK
68	68	OK
272	272	OK
273	273	OK
486	486	OK
538	538	OK
594	594	OK
615	615	OK
646	646	OK
654	654	OK
733	733	OK
779	779	OK
794	794	OK
886	886	OK
1017	1017	OK
540	540	OK
16	16	OK
61	61	OK
315	315	OK
349	349	OK
363	363	OK
510	510	OK
511	511	OK
554	554	OK
659	659	OK
718	718	OK
915	915	OK
959	959	OK
968	968	OK
991	991	OK
997	997	OK
926	539	NG
18	18	OK
38	38	OK
40	40	OK
184	184	OK
253	253	OK
392	392	OK
397	397	OK
446	446	OK
463	463	OK
496	496	OK
669	669	OK
692	692	OK
793	793	OK
889	889	OK
955	955	OK
831	388	NG
131	131	OK
143	143	OK
194	194	OK
209	209	OK
220	220	OK
301	301	OK
427	427	OK
490	490	OK
507	507	OK
593	593	OK
752	752	OK
754	754	OK
755	755	OK
884	884	OK
969	969	OK
979	979	OK
34	23	NG
39	34	NG
81	39	NG
108	81	NG
160	108	NG
189	160	NG
248	189	NG
290	290	OK
378	378	OK
549	549	OK
577	577	OK
591	591	OK
639	639	OK
815	815	OK
999	999	OK
23	248	NG
9	9	OK
121	121	OK
136	136	OK
177	177	OK
229	229	OK
294	294	OK
373	306	NG
404	373	NG
495	404	NG
498	495	NG
747	498	NG
948	948	OK
949	949	OK
971	971	OK
989	989	OK
361	357	NG
34	34	OK
42	42	OK
57	57	OK
76	76	OK
189	134	NG
248	189	NG
290	248	NG
378	290	NG
549	378	NG
625	549	NG
639	639	OK
672	672	OK
796	796	OK
815	815	OK
999	999	OK
160	160	OK
21	21	OK
140	66	NG
206	140	NG
321	206	NG
330	321	NG
390	330	NG
438	390	NG
548	438	NG
652	548	NG
660	652	NG
744	660	NG
791	744	NG
811	791	NG
951	951	OK
1019	1019	OK
66	811	NG
115	115	OK
120	120	OK
171	171	OK
201	201	OK
295	295	OK
318	318	OK
592	391	NG
664	592	NG
701	701	OK
710	710	OK
806	772	NG
910	910	OK
990	990	OK
993	993	OK
1012	1012	OK
772	497	NG
42	42	OK
57	57	OK
76	76	OK
208	134	NG
290	208	NG
326	248	NG
378	290	NG
434	326	NG
485	434	NG
549	485	NG
625	549	NG
672	625	NG
796	672	NG
892	796	NG
999	999	OK
134	262	NG
4	4	OK
126	22	NG
128	126	NG
249	128	NG
291	232	NG
365	249	NG
403	365	NG
440	403	NG
579	440	NG
600	579	NG
642	600	NG
668	642	NG
708	668	NG
748	748	OK
942	942	OK
832	291	NG
51	51	OK
149	59	NG
171	149	NG
174	171	NG
201	201	OK
261	261	OK
318	318	OK
596	596	OK
703	703	OK
753	753	OK
806	806	OK
819	819	OK
853	853	OK
967	967	OK
990	990	OK
939	174	NG
28	28	OK
115	80	NG
147	115	NG
149	147	NG
161	149	NG
185	161	NG
243	185	NG
376	243	NG
391	376	NG
443	391	NG
569	443	NG
664	569	NG
688	664	NG
701	688	NG
707	707	OK
242	201	NG
64	64	OK
91	91	OK
139	139	OK
257	257	OK
320	320	OK
409	409	OK
411	411	OK
513	513	OK
581	581	OK
737	737	OK
746	746	OK
903	903	OK
936	936	OK
950	950	OK
1000	1000	OK
885	292	NG
98	98	OK
169	169	OK
172	172	OK
227	227	OK
252	252	OK
341	341	OK
413	355	NG
417	413	NG
429	417	NG
509	429	NG
598	509	NG
674	582	NG
828	598	NG
854	674	NG
985	854	NG
582	828	NG
4	4	OK
126	22	NG
128	126	NG
249	128	NG
291	232	NG
365	249	NG
403	365	NG
440	403	NG
579	440	NG
600	579	NG
642	600	NG
668	642	NG
708	668	NG
748	748	OK
942	942	OK
832	291	NG
73	73	OK
107	107	OK
112	112	OK
154	154	OK
193	193	OK
333	333	OK
385	385	OK
468	468	OK
520	520	OK
633	633	OK
650	650	OK
762	762	OK
782	782	OK
838	838	OK
960	960	OK
689	689	OK
44	44	OK
52	52	OK
54	54	OK
248	57	NG
265	109	NG
326	248	NG
368	265	NG
485	290	NG
768	326	NG
839	368	NG
855	485	NG
860	839	NG
866	866	OK
988	988	OK
999	999	OK
57	337	NG
119	119	OK
123	123	OK
307	307	OK
353	353	OK
359	359	OK
451	451	OK
527	527	OK
634	634	OK
774	774	OK
797	797	OK
841	841	OK
867	867	OK
893	893	OK
917	917	OK
994	994	OK
851	851	OK
31	13	NG
58	31	NG
65	58	NG
118	65	NG
216	118	NG
386	216	NG
412	386	NG
460	412	NG
480	460	NG
506	480	NG
518	506	NG
621	518	NG
845	621	NG
901	901	OK
933	933	OK
844	760	NG
74	24	NG
165	74	NG
302	165	NG
359	302	NG
405	405	OK
451	451	OK
473	473	OK
493	493	OK
533	533	OK
619	619	OK
665	665	OK
734	734	OK
774	774	OK
880	880	OK
978	978	OK
24	155	NG
153	22	NG
188	153	NG
192	188	NG
259	192	NG
304	259	NG
314	304	NG
317	314	NG
459	317	NG
528	459	NG
687	528	NG
730	687	NG
788	730	NG
851	851	OK
902	902	OK
995	995	OK
716	239	NG
25	25	OK
251	251	OK
298	298	OK
323	323	OK
380	380	OK
536	435	NG
559	536	NG
614	559	NG
630	614	NG
671	630	NG
780	671	NG
865	780	NG
877	865	NG
946	877	NG
1006	946	NG
894	585	NG
0	115	NG
115	219	NG
219	234	NG
234	234	OK
242	242	OK
271	295	NG
391	391	OK
443	443	OK
497	497	OK
592	592	OK
772	772	OK
801	801	OK
905	905	OK
930	930	OK
943	943	OK
295	271	NG
51	28	NG
115	51	NG
120	120	OK
149	149	OK
171	171	OK
174	174	OK
201	201	OK
318	318	OK
376	376	OK
664	664	OK
701	701	OK
806	806	OK
819	819	OK
853	853	OK
990	990	OK
243	115	NG
62	62	OK
328	222	NG
347	305	NG
358	328	NG
410	334	NG
504	347	NG
656	358	NG
702	410	NG
732	702	NG
787	732	NG
837	787	NG
863	837	NG
934	863	NG
941	941	OK
944	944	OK
435	435	OK
70	70	OK
146	146	OK
214	214	OK
245	245	OK
624	624	OK
629	629	OK
677	677	OK
710	710	OK
736	736	OK
868	868	OK
910	910	OK
938	938	OK
975	975	OK
976	976	OK
993	993	OK
590	590	OK
151	151	OK
167	167	OK
337	337	OK
363	363	OK
368	368	OK
485	485	OK
615	594	NG
659	615	NG
718	659	NG
768	718	NG
888	768	NG
916	888	NG
963	916	NG
988	963	NG
991	988	NG
594	991	NG
51	51	OK
149	59	NG
171	149	NG
174	171	NG
201	201	OK
261	261	OK
318	318	OK
596	596	OK
703	703	OK
753	753	OK
806	806	OK
819	819	OK
853	853	OK
967	967	OK
990	990	OK
939	174	NG
52	52	OK
95	95	OK
97	97	OK
124	124	OK
210	210	OK
211	211	OK
296	296	OK
555	555	OK
557	557	OK
601	601	OK
839	839	OK
848	848	OK
855	855	OK
860	860	OK
866	866	OK
400	400	OK
78	78	OK
93	93	OK
99	99	OK
285	285	OK
311	311	OK
312	312	OK
331	331	OK
465	455	NG
553	465	NG
611	553	NG
623	567	NG
682	611	NG
826	623	NG
996	682	NG
1002	826	NG
567	670	NG
0	219	NG
219	219	OK
234	231	NG
247	234	NG
281	247	NG
407	281	NG
497	407	NG
562	497	NG
592	562	NG
627	592	NG
736	627	NG
772	736	NG
905	772	NG
943	905	NG
993	943	NG
785	295	NG
219	219	OK
231	231	OK
247	247	OK
281	281	OK
393	393	OK
402	402	OK
407	407	OK
442	442	OK
562	562	OK
625	625	OK
627	627	OK
785	785	OK
861	861	OK
919	919	OK
953	953	OK
736	84	NG
46	46	OK
237	237	OK
282	282	OK
408	408	OK
422	422	OK
432	432	OK
613	561	NG
655	613	NG
712	655	NG
716	712	NG
804	716	NG
841	804	NG
883	883	OK
937	937	OK
947	947	OK
998	841	NG
47	47	OK
215	215	OK
235	235	OK
252	252	OK
304	304	OK
314	314	OK
341	341	OK
352	352	OK
364	364	OK
418	418	OK
489	489	OK
713	713	OK
730	730	OK
870	870	OK
902	902	OK
828	687	NG
115	115	OK
120	120	OK
171	171	OK
201	201	OK
295	295	OK
318	318	OK
592	391	NG
664	592	NG
701	701	OK
710	710	OK
806	772	NG
910	910	OK
990	990	OK
993	993	OK
1012	1012	OK
772	497	NG
131	131	OK
132	132	OK
143	143	OK
221	221	OK
301	301	OK
427	427	OK
586	586	OK
593	593	OK
697	697	OK
752	752	OK
754	754	OK
755	755	OK
840	840	OK
857	857	OK
979	979	OK
884	884	OK
131	78	NG
132	131	NG
143	132	NG
221	143	NG
301	221	NG
465	301	NG
552	552	OK
586	586	OK
593	593	OK
670	670	OK
697	697	OK
755	755	OK
840	840	OK
857	857	OK
979	979	OK
78	465	NG
0	115	NG
115	219	NG
219	234	NG
234	234	OK
242	242	OK
271	295	NG
391	391	OK
443	443	OK
497	497	OK
592	592	OK
772	772	OK
801	801	OK
905	905	OK
930	930	OK
943	943	OK
295	271	NG
15	15	OK
20	20	OK
26	26	OK
85	85	OK
212	212	OK
350	350	OK
478	478	OK
546	546	OK
568	568	OK
603	603	OK
761	761	OK
822	822	OK
849	849	OK
1010	1010	OK
1023	1023	OK
835	835	OK
15	15	OK
85	85	OK
199	199	OK
206	206	OK
212	212	OK
321	321	OK
454	454	OK
478	478	OK
568	568	OK
603	603	OK
680	680	OK
761	761	OK
835	835	OK
945	945	OK
1010	1010	OK
366	366	OK
56	56	OK
87	87	OK
102	102	OK
141	141	OK
159	159	OK
195	195	OK
297	297	OK
508	329	NG
530	342	NG
597	508	NG
599	599	OK
684	684	OK
795	795	OK
807	807	OK
1015	1015	OK
329	529	NG
111	111	OK
166	166	OK
270	270	OK
387	387	OK
441	441	OK
466	466	OK
471	471	OK
500	500	OK
565	565	OK
575	575	OK
724	724	OK
765	765	OK
790	790	OK
872	872	OK
965	965	OK
641	77	NG
84	84	OK
144	144	OK
179	179	OK
233	233	OK
433	433	OK
499	499	OK
534	515	NG
757	534	NG
796	757	NG
879	796	NG
892	879	NG
935	892	NG
981	935	NG
1001	981	NG
276	1001	NG
515	276	NG
3	9	NG
9	136	NG
136	175	NG
175	177	NG
229	229	OK
294	294	OK
361	294	NG
373	306	NG
404	361	NG
414	373	NG
495	404	NG
747	414	NG
948	495	NG
971	747	NG
989	971	NG
177	357	NG
23	23	OK
34	34	OK
39	39	OK
81	81	OK
88	88	OK
108	108	OK
160	160	OK
436	436	OK
437	437	OK
525	525	OK
576	576	OK
577	577	OK
591	591	OK
859	859	OK
1020	1020	OK
777	777	OK
21	21	OK
104	104	OK
140	140	OK
206	206	OK
289	289	OK
321	321	OK
330	330	OK
390	390	OK
438	438	OK
548	548	OK
652	652	OK
660	660	OK
744	744	OK
791	791	OK
1019	1019	OK
680	680	OK
28	28	OK
115	80	NG
147	115	NG
149	147	NG
161	149	NG
185	161	NG
243	185	NG
376	243	NG
391	376	NG
443	391	NG
569	443	NG
664	569	NG
688	664	NG
701	688	NG
707	707	OK
242	201	NG
8	8	OK
200	200	OK
204	204	OK
226	226	OK
430	430	OK
488	488	OK
559	559	OK
616	616	OK
745	745	OK
876	876	OK
898	898	OK
940	940	OK
987	987	OK
1004	1004	OK
1008	1008	OK
339	339	OK
55	55	OK
90	90	OK
94	94	OK
127	127	OK
129	129	OK
180	180	OK
223	223	OK
399	399	OK
420	420	OK
566	566	OK
574	574	OK
602	602	OK
612	612	OK
812	812	OK
846	846	OK
899	899	OK
24	24	OK
45	45	OK
148	148	OK
155	155	OK
405	405	OK
447	447	OK
493	493	OK
561	561	OK
655	655	OK
665	665	OK
712	712	OK
804	804	OK
830	830	OK
883	883	OK
998	998	OK
451	451	OK
55	55	OK
68	68	OK
127	127	OK
129	129	OK
180	180	OK
223	223	OK
272	272	OK
420	420	OK
540	540	OK
566	566	OK
574	574	OK
733	733	OK
779	779	OK
886	886	OK
899	899	OK
602	602	OK
82	82	OK
197	197	OK
213	213	OK
319	319	OK
339	339	OK
543	543	OK
679	573	NG
719	679	NG
758	719	NG
759	758	NG
871	759	NG
894	871	NG
898	894	NG
940	898	NG
1004	940	NG
573	1004	NG
32	32	OK
116	116	OK
487	331	NG
567	487	NG
622	567	NG
623	611	NG
682	622	NG
690	623	NG
776	682	NG
802	690	NG
908	776	NG
914	908	NG
996	996	OK
1002	1002	OK
1003	1003	OK
331	802	NG
114	114	OK
125	125	OK
163	163	OK
164	164	OK
186	186	OK
207	207	OK
284	284	OK
299	299	OK
324	324	OK
335	335	OK
348	348	OK
666	666	OK
764	764	OK
769	769	OK
895	895	OK
873	168	NG
71	71	OK
288	142	NG
313	288	NG
336	313	NG
425	336	NG
532	425	NG
578	532	NG
709	578	NG
711	709	NG
874	711	NG
912	874	NG
921	912	NG
957	921	NG
1009	1009	OK
1011	1011	OK
142	957	NG
23	23	OK
34	34	OK
39	39	OK
81	81	OK
88	88	OK
108	108	OK
160	160	OK
189	189	OK
525	525	OK
576	576	OK
577	577	OK
591	591	OK
639	639	OK
859	859	OK
1020	1020	OK
436	436	OK
10	10	OK
43	43	OK
238	238	OK
344	344	OK
356	356	OK
