Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
206.000000	0.065178	1.687000	75.336000	83.184000	1.569000	79.097000	85.494000	
207.000000	0.064890	1.687000	75.883000	83.367000	1.587000	80.623000	86.143000	
208.000000	0.064602	1.679000	76.141000	83.683000	1.594000	79.206000	85.413000	
209.000000	0.064313	1.689000	75.287000	83.042000	1.587000	80.485000	87.318000	
210.000000	0.064023	1.682000	75.911000	83.286000	1.562000	80.424000	86.629000	
211.000000	0.063734	1.678000	76.077000	83.581000	1.563000	80.440000	87.601000	
212.000000	0.063443	1.677000	76.579000	83.927000	1.562000	79.735000	86.750000	
213.000000	0.063153	1.683000	75.163000	83.265000	1.572000	81.757000	86.345000	
214.000000	0.062862	1.682000	76.660000	83.947000	1.547000	81.462000	87.318000	
215.000000	0.062570	1.677000	76.123000	83.550000	1.559000	81.182000	87.358000	
216.000000	0.062278	1.676000	75.968000	83.612000	1.570000	80.573000	85.292000	
217.000000	0.061986	1.684000	75.989000	83.764000	1.551000	81.823000	87.358000	
218.000000	0.061694	1.670000	76.607000	83.937000	1.547000	80.035000	87.196000	
219.000000	0.061401	1.670000	76.594000	84.019000	1.587000	79.358000	85.737000	
220.000000	0.061107	1.671000	76.372000	83.846000	1.569000	79.708000	85.616000	
221.000000	0.060814	1.662000	76.848000	84.273000	1.552000	81.811000	87.277000	
222.000000	0.060520	1.662000	76.578000	83.947000	1.544000	82.203000	87.601000	
223.000000	0.060225	1.666000	76.783000	84.222000	1.574000	79.910000	86.588000	
224.000000	0.059931	1.673000	76.508000	83.866000	1.536000	80.589000	87.561000	
225.000000	0.059636	1.663000	76.357000	83.968000	1.548000	80.964000	87.439000	
226.000000	0.059341	1.670000	76.711000	83.988000	1.540000	81.115000	87.966000	
227.000000	0.059045	1.668000	76.327000	83.876000	1.525000	81.855000	88.209000	
228.000000	0.058749	1.672000	76.718000	84.100000	1.581000	81.501000	86.507000	
229.000000	0.058453	1.658000	77.416000	84.406000	1.561000	81.573000	87.034000	
230.000000	0.058157	1.669000	77.130000	84.273000	1.552000	80.748000	86.872000	
231.000000	0.057861	1.665000	77.024000	84.110000	1.535000	82.772000	87.885000	
232.000000	0.057564	1.667000	76.203000	84.070000	1.562000	81.638000	86.305000	
233.000000	0.057267	1.668000	76.952000	83.947000	1.535000	81.744000	88.695000	
234.000000	0.056970	1.667000	77.075000	84.222000	1.541000	80.928000	87.480000	
235.000000	0.056673	1.662000	76.252000	83.998000	1.554000	81.253000	86.953000	
236.000000	0.056376	1.654000	77.214000	84.660000	1.548000	81.043000	86.791000	
237.000000	0.056078	1.666000	77.030000	84.121000	1.557000	80.380000	87.399000	
238.000000	0.055780	1.654000	77.420000	84.803000	1.541000	82.601000	88.250000	
239.000000	0.055483	1.660000	76.914000	84.253000	1.546000	81.427000	87.196000	
240.000000	0.055185	1.655000	77.907000	84.650000	1.546000	82.336000	86.831000	
241.000000	0.054887	1.649000	77.558000	84.640000	1.521000	81.744000	88.371000	
242.000000	0.054588	1.666000	76.936000	84.161000	1.541000	79.987000	86.831000	
243.000000	0.054290	1.652000	77.761000	84.721000	1.543000	81.956000	87.885000	
244.000000	0.053992	1.651000	77.253000	84.711000	1.552000	80.124000	86.588000	
245.000000	0.053694	1.654000	77.485000	84.385000	1.537000	81.317000	87.358000	
246.000000	0.053395	1.656000	77.431000	84.477000	1.525000	82.430000	88.250000	
247.000000	0.053097	1.647000	78.242000	85.088000	1.557000	81.378000	86.629000	
248.000000	0.052798	1.655000	77.164000	84.691000	1.513000	83.931000	89.182000	
249.000000	0.052500	1.653000	78.151000	84.965000	1.524000	81.819000	88.006000	
250.000000	0.052202	1.656000	77.174000	84.589000	1.556000	80.220000	86.305000	
251.000000	0.051903	1.660000	77.072000	84.334000	1.526000	84.212000	87.804000	
252.000000	0.051605	1.647000	77.911000	84.833000	1.530000	81.357000	87.885000	
253.000000	0.051306	1.643000	78.124000	84.894000	1.542000	81.610000	87.763000	
254.000000	0.051008	1.645000	78.624000	85.169000	1.526000	82.503000	88.412000	
255.000000	0.050710	1.641000	78.532000	85.261000	1.557000	80.851000	86.791000	
256.000000	0.050412	1.647000	78.257000	85.159000	1.558000	81.945000	86.345000	
257.000000	0.050113	1.644000	78.545000	85.067000	1.532000	82.435000	88.371000	
258.000000	0.049815	1.639000	78.406000	85.505000	1.507000	83.635000	88.857000	
259.000000	0.049517	1.648000	77.863000	84.986000	1.544000	82.152000	87.966000	
260.000000	0.049220	1.645000	77.599000	84.965000	1.524000	82.115000	88.128000	
261.000000	0.048922	1.645000	77.176000	84.629000	1.534000	82.231000	87.844000	
262.000000	0.048624	1.634000	79.003000	85.596000	1.558000	81.991000	87.925000	
263.000000	0.048327	1.640000	79.098000	85.444000	1.546000	82.555000	88.047000	
264.000000	0.048030	1.634000	78.842000	85.688000	1.510000	83.509000	88.574000	
265.000000	0.047733	1.633000	79.217000	85.698000	1.539000	83.611000	88.088000	
266.000000	0.047436	1.634000	78.030000	85.210000	1.551000	81.353000	87.196000	
267.000000	0.047139	1.638000	78.407000	85.057000	1.528000	82.428000	87.925000	
268.000000	0.046843	1.639000	78.343000	85.281000	1.528000	82.076000	88.128000	
269.000000	0.046547	1.632000	79.135000	85.485000	1.532000	83.343000	88.614000	
270.000000	0.046251	1.628000	78.807000	85.464000	1.514000	83.715000	88.452000	
271.000000	0.045955	1.626000	79.401000	85.729000	1.522000	82.873000	88.290000	
272.000000	0.045659	1.632000	79.236000	85.678000	1.516000	83.135000	88.371000	
273.000000	0.045364	1.638000	78.318000	85.362000	1.530000	83.474000	88.128000	
274.000000	0.045069	1.629000	79.098000	85.688000	1.534000	82.134000	87.601000	
275.000000	0.044775	1.630000	78.957000	85.434000	1.541000	81.035000	87.682000	
276.000000	0.044480	1.624000	79.136000	85.963000	1.517000	84.114000	88.776000	
277.000000	0.044186	1.625000	79.278000	85.882000	1.516000	83.473000	89.060000	
278.000000	0.043893	1.624000	79.097000	85.535000	1.515000	82.273000	88.979000	
279.000000	0.043599	1.625000	79.056000	85.861000	1.510000	83.502000	88.817000	
280.000000	0.043306	1.623000	79.694000	86.085000	1.515000	84.375000	89.708000	
281.000000	0.043014	1.631000	79.006000	85.596000	1.506000	83.407000	88.412000	
282.000000	0.042722	1.619000	79.492000	85.820000	1.518000	83.188000	88.614000	
283.000000	0.042430	1.614000	80.163000	86.228000	1.532000	84.873000	88.736000	
284.000000	0.042138	1.613000	80.134000	86.706000	1.501000	83.514000	88.898000	
285.000000	0.041847	1.617000	79.378000	85.790000	1.514000	83.502000	88.979000	
286.000000	0.041557	1.615000	79.930000	86.238000	1.518000	84.852000	89.344000	
287.000000	0.041266	1.614000	79.685000	86.085000	1.518000	82.978000	88.006000	
288.000000	0.040977	1.611000	80.368000	86.421000	1.497000	83.610000	89.303000	
289.000000	0.040687	1.615000	80.150000	86.523000	1.501000	84.352000	89.425000	
290.000000	0.040398	1.614000	80.347000	86.482000	1.519000	82.160000	88.128000	
291.000000	0.040110	1.604000	80.549000	86.808000	1.492000	84.993000	88.898000	
292.000000	0.039822	1.607000	80.170000	86.411000	1.491000	84.142000	90.113000	
293.000000	0.039535	1.613000	80.032000	86.329000	1.485000	83.738000	89.830000	
294.000000	0.039248	1.611000	80.534000	86.706000	1.503000	83.842000	89.303000	
295.000000	0.038962	1.603000	80.655000	86.818000	1.493000	84.996000	89.708000	
296.000000	0.038676	1.613000	79.919000	86.177000	1.523000	81.822000	88.412000	
297.000000	0.038391	1.600000	81.105000	87.083000	1.517000	83.133000	87.723000	
298.000000	0.038106	1.615000	79.365000	85.922000	1.508000	83.826000	88.817000	
299.000000	0.037822	1.608000	80.506000	86.421000	1.506000	84.523000	88.979000	
300.000000	0.037538	1.609000	80.442000	86.462000	1.502000	84.032000	88.857000	
301.000000	0.037255	1.600000	80.760000	86.737000	1.508000	83.159000	89.019000	
302.000000	0.036973	1.603000	80.573000	86.757000	1.496000	84.413000	89.303000	
303.000000	0.036691	1.613000	80.433000	86.319000	1.495000	83.522000	89.182000	
304.000000	0.036410	1.600000	80.361000	86.492000	1.506000	82.340000	88.493000	
305.000000	0.036129	1.604000	80.167000	86.421000	1.509000	83.967000	89.303000	
306.000000	0.035850	1.596000	81.038000	87.022000	1.508000	84.005000	89.303000	
307.000000	0.035570	1.612000	80.441000	86.523000	1.514000	83.556000	88.736000	
308.000000	0.035292	1.601000	80.767000	86.686000	1.500000	83.205000	88.533000	
309.000000	0.035014	1.600000	81.033000	86.879000	1.517000	84.009000	89.060000	
310.000000	0.034737	1.597000	81.214000	87.011000	1.495000	84.135000	89.263000	
311.000000	0.034460	1.594000	81.113000	87.103000	1.519000	84.014000	89.060000	
312.000000	0.034185	1.597000	81.487000	87.408000	1.499000	84.284000	89.100000	
313.000000	0.033910	1.592000	81.267000	87.225000	1.506000	84.715000	88.898000	
314.000000	0.033635	1.593000	81.276000	87.123000	1.489000	84.163000	89.546000	
315.000000	0.033362	1.590000	81.786000	87.347000	1.505000	84.511000	89.019000	
316.000000	0.033089	1.587000	81.346000	87.327000	1.488000	85.922000	89.992000	
317.000000	0.032817	1.589000	81.034000	86.991000	1.503000	84.698000	88.979000	
318.000000	0.032546	1.594000	80.762000	86.747000	1.504000	83.840000	89.019000	
319.000000	0.032275	1.587000	81.945000	87.388000	1.501000	85.076000	89.708000	
320.000000	0.032006	1.589000	81.450000	87.357000	1.502000	84.260000	89.384000	
321.000000	0.031737	1.585000	81.155000	87.144000	1.502000	85.364000	89.344000	
322.000000	0.031469	1.585000	81.970000	87.571000	1.495000	83.627000	89.425000	
323.000000	0.031202	1.580000	82.099000	87.581000	1.506000	83.719000	88.695000	
324.000000	0.030935	1.583000	81.768000	87.561000	1.497000	85.392000	89.425000	
325.000000	0.030670	1.572000	82.416000	88.111000	1.496000	84.926000	89.425000	
326.000000	0.030405	1.574000	82.175000	87.704000	1.512000	84.478000	89.060000	
327.000000	0.030142	1.575000	82.329000	87.917000	1.498000	84.198000	89.182000	
328.000000	0.029879	1.575000	82.573000	87.958000	1.503000	83.019000	88.695000	
329.000000	0.029617	1.575000	82.060000	87.602000	1.513000	84.881000	89.100000	
330.000000	0.029356	1.583000	81.941000	87.622000	1.487000	85.790000	89.708000	
331.000000	0.029095	1.577000	82.959000	88.213000	1.494000	84.744000	89.141000	
332.000000	0.028836	1.580000	81.973000	87.551000	1.495000	84.395000	88.574000	
333.000000	0.028578	1.571000	82.702000	88.111000	1.493000	84.588000	89.425000	
334.000000	0.028321	1.570000	82.122000	87.928000	1.499000	84.916000	89.141000	
335.000000	0.028064	1.570000	82.172000	88.182000	1.487000	85.380000	90.154000	
336.000000	0.027809	1.568000	82.912000	88.233000	1.485000	85.156000	89.587000	
337.000000	0.027554	1.568000	82.566000	88.213000	1.478000	85.963000	90.235000	
