421	113	NG
428	117	NG
452	122	NG
484	133	NG
571	134	NG
572	151	NG
610	152	NG
618	158	NG
821	167	NG
958	176	NG
964	182	NG
113	190	NG
4	4	OK
126	22	NG
128	27	NG
249	48	NG
291	126	NG
365	128	NG
403	153	NG
440	192	NG
579	203	NG
600	224	NG
642	232	NG
668	239	NG
708	249	NG
748	258	NG
942	259	NG
832	268	NG
8	8	OK
200	25	NG
204	82	NG
226	187	NG
339	197	NG
488	200	NG
559	204	NG
614	213	NG
616	226	NG
745	251	NG
877	298	NG
894	319	NG
898	323	NG
987	339	NG
1004	371	NG
759	372	NG
31	5	NG
65	10	NG
118	13	NG
216	31	NG
374	43	NG
386	58	NG
412	65	NG
460	67	NG
480	69	NG
518	72	NG
521	99	NG
760	118	NG
810	130	NG
836	162	NG
844	198	NG
369	216	NG
9	3	NG
121	9	NG
136	15	NG
177	20	NG
229	89	NG
294	121	NG
373	136	NG
404	175	NG
495	177	NG
498	227	NG
747	229	NG
948	256	NG
949	294	NG
971	300	NG
989	306	NG
361	350	NG
49	35	NG
50	49	NG
170	50	NG
181	66	NG
263	75	NG
354	113	NG
453	122	NG
458	170	NG
462	181	NG
524	190	NG
715	218	NG
740	263	NG
858	286	NG
927	354	NG
992	389	NG
878	390	NG
47	22	NG
215	47	NG
235	48	NG
252	64	NG
304	91	NG
314	98	NG
341	123	NG
352	126	NG
364	139	NG
418	153	NG
489	169	NG
713	172	NG
730	173	NG
870	188	NG
902	192	NG
828	215	NG
50	21	NG
75	49	NG
122	50	NG
152	75	NG
182	104	NG
190	113	NG
277	122	NG
389	140	NG
474	152	NG
475	158	NG
524	167	NG
572	170	NG
610	176	NG
618	181	NG
821	182	NG
458	190	NG
42	0	NG
54	16	NG
57	42	NG
76	44	NG
208	52	NG
231	54	NG
262	57	NG
290	76	NG
326	84	NG
549	109	NG
625	117	NG
672	124	NG
796	134	NG
953	144	NG
999	145	NG
378	151	NG
9	3	NG
136	9	NG
175	15	NG
177	20	NG
229	89	NG
294	121	NG
306	136	NG
361	175	NG
373	177	NG
404	227	NG
495	229	NG
498	256	NG
519	294	NG
948	300	NG
989	306	NG
747	350	NG
30	28	NG
36	30	NG
316	36	NG
413	47	NG
457	64	NG
513	80	NG
581	89	NG
582	95	NG
609	98	NG
722	115	NG
746	135	NG
827	147	NG
903	149	NG
904	161	NG
966	169	NG
161	172	NG
203	4	NG
249	12	NG
258	14	NG
448	22	NG
469	27	NG
470	48	NG
541	53	NG
643	60	NG
683	63	NG
704	86	NG
705	101	NG
726	106	NG
741	125	NG
924	126	NG
980	128	NG
308	139	NG
50	21	NG
170	35	NG
190	49	NG
263	50	NG
286	66	NG
354	75	NG
389	104	NG
458	113	NG
474	122	NG
475	140	NG
524	152	NG
715	158	NG
740	170	NG
744	181	NG
858	182	NG
122	190	NG
151	1	NG
167	16	NG
337	44	NG
368	52	NG
486	54	NG
594	61	NG
615	68	NG
617	83	NG
654	97	NG
768	104	NG
798	109	NG
888	117	NG
916	122	NG
988	134	NG
1017	145	NG
109	151	NG
0	0	OK
16	16	OK
145	37	NG
157	42	NG
231	44	NG
240	52	NG
262	54	NG
271	57	NG
539	61	NG
627	76	NG
801	80	NG
803	84	NG
905	97	NG
918	109	NG
943	115	NG
225	124	NG
28	28	OK
98	30	NG
147	36	NG
161	47	NG
185	59	NG
243	64	NG
376	80	NG
413	89	NG
457	98	NG
569	115	NG
582	120	NG
653	135	NG
674	147	NG
688	149	NG
707	161	NG
929	169	NG
13	13	OK
198	31	NG
204	58	NG
371	118	NG
386	198	NG
430	200	NG
506	204	NG
700	216	NG
723	323	NG
808	371	NG
845	374	NG
876	386	NG
933	412	NG
1008	430	NG
1022	460	NG
920	480	NG
82	8	NG
197	25	NG
213	82	NG
319	187	NG
339	197	NG
401	213	NG
543	226	NG
573	279	NG
589	319	NG
679	339	NG
758	372	NG
759	380	NG
850	401	NG
871	468	NG
940	543	NG
898	573	NG
12	2	NG
53	12	NG
86	14	NG
114	53	NG
125	56	NG
164	79	NG
250	86	NG
299	87	NG
335	92	NG
345	114	NG
348	125	NG
501	138	NG
769	150	NG
923	163	NG
931	164	NG
678	168	NG
11	11	OK
29	14	NG
103	29	NG
183	51	NG
196	59	NG
205	60	NG
217	63	NG
343	101	NG
423	103	NG
439	106	NG
514	174	NG
560	183	NG
647	196	NG
696	205	NG
928	217	NG
829	228	NG
32	7	NG
312	32	NG
351	33	NG
558	58	NG
622	62	NG
623	65	NG
682	67	NG
686	72	NG
751	78	NG
776	93	NG
908	99	NG
914	116	NG
984	142	NG
996	178	NG
1003	251	NG
116	278	NG
12	2	NG
114	12	NG
125	53	NG
164	56	NG
186	79	NG
299	86	NG
329	87	NG
335	92	NG
345	102	NG
769	114	NG
817	125	NG
873	137	NG
923	138	NG
931	141	NG
79	150	NG
92	159	NG
1	1	OK
68	21	NG
272	68	NG
273	129	NG
486	151	NG
538	167	NG
594	176	NG
615	199	NG
646	272	NG
654	273	NG
733	277	NG
779	289	NG
794	315	NG
886	337	NG
1017	368	NG
540	389	NG
16	3	NG
61	16	NG
315	37	NG
349	44	NG
363	52	NG
510	61	NG
511	83	NG
554	97	NG
659	104	NG
718	109	NG
915	145	NG
959	151	NG
968	157	NG
991	167	NG
997	182	NG
926	190	NG
18	18	OK
38	38	OK
40	40	OK
184	41	NG
253	46	NG
392	96	NG
397	105	NG
446	153	NG
463	184	NG
496	188	NG
669	192	NG
692	237	NG
793	239	NG
889	244	NG
955	253	NG
831	259	NG
131	131	OK
143	132	NG
194	143	NG
209	194	NG
220	209	NG
301	220	NG
427	301	NG
490	427	NG
507	490	NG
593	507	NG
752	752	OK
754	754	OK
755	755	OK
884	884	OK
969	969	OK
979	221	NG
34	23	NG
39	34	NG
81	39	NG
108	81	NG
160	108	NG
189	117	NG
248	160	NG
290	189	NG
378	248	NG
549	265	NG
577	290	NG
591	378	NG
639	549	NG
815	577	NG
999	591	NG
23	639	NG
9	3	NG
121	9	NG
136	15	NG
177	20	NG
229	89	NG
294	121	NG
373	136	NG
404	175	NG
495	177	NG
498	227	NG
747	229	NG
948	256	NG
949	294	NG
971	300	NG
989	306	NG
361	350	NG
34	34	OK
42	39	NG
57	42	NG
76	44	NG
189	54	NG
248	57	NG
290	76	NG
378	84	NG
549	108	NG
625	109	NG
639	117	NG
672	134	NG
796	160	NG
815	189	NG
999	208	NG
160	231	NG
21	21	OK
140	50	NG
206	66	NG
321	83	NG
330	85	NG
390	104	NG
438	122	NG
548	140	NG
652	181	NG
660	190	NG
744	199	NG
791	206	NG
811	212	NG
951	218	NG
1019	263	NG
66	277	NG
115	0	NG
120	28	NG
171	51	NG
201	70	NG
295	115	NG
318	120	NG
592	146	NG
664	149	NG
701	161	NG
710	171	NG
806	174	NG
910	185	NG
990	201	NG
993	214	NG
1012	219	NG
772	234	NG
42	0	NG
57	16	NG
76	17	NG
208	42	NG
290	44	NG
326	54	NG
378	57	NG
434	76	NG
485	84	NG
549	109	NG
625	117	NG
672	134	NG
796	144	NG
892	145	NG
999	151	NG
134	157	NG
4	4	OK
126	22	NG
128	27	NG
249	48	NG
291	126	NG
365	128	NG
403	153	NG
440	192	NG
579	203	NG
600	224	NG
642	232	NG
668	239	NG
708	249	NG
748	258	NG
942	259	NG
832	268	NG
51	11	NG
149	28	NG
171	29	NG
174	51	NG
201	59	NG
261	115	NG
318	120	NG
596	146	NG
703	149	NG
753	171	NG
806	174	NG
819	183	NG
853	196	NG
967	201	NG
990	205	NG
939	217	NG
28	28	OK
115	30	NG
147	36	NG
149	37	NG
161	51	NG
185	52	NG
243	59	NG
376	80	NG
391	98	NG
443	115	NG
569	120	NG
664	124	NG
688	135	NG
701	147	NG
707	149	NG
242	161	NG
64	30	NG
91	36	NG
139	47	NG
257	64	NG
320	91	NG
409	98	NG
411	139	NG
513	161	NG
581	169	NG
737	172	NG
746	173	NG
903	174	NG
936	185	NG
950	215	NG
1000	227	NG
885	235	NG
98	28	NG
169	30	NG
172	36	NG
227	47	NG
252	64	NG
341	80	NG
413	89	NG
417	98	NG
429	123	NG
509	135	NG
598	136	NG
674	139	NG
828	147	NG
854	161	NG
985	169	NG
582	172	NG
4	4	OK
126	22	NG
128	27	NG
249	48	NG
291	126	NG
365	128	NG
403	153	NG
440	192	NG
579	203	NG
600	224	NG
642	232	NG
668	239	NG
708	249	NG
748	258	NG
942	259	NG
832	268	NG
73	73	OK
107	100	NG
112	107	NG
154	112	NG
193	154	NG
333	187	NG
385	193	NG
468	222	NG
520	244	NG
633	279	NG
650	293	NG
762	319	NG
782	333	NG
838	358	NG
960	372	NG
689	375	NG
44	0	NG
52	16	NG
54	37	NG
248	42	NG
265	44	NG
326	52	NG
368	54	NG
485	57	NG
768	76	NG
839	84	NG
855	95	NG
860	97	NG
866	109	NG
988	117	NG
999	124	NG
57	134	NG
119	24	NG
123	45	NG
307	46	NG
353	74	NG
359	91	NG
451	119	NG
527	123	NG
634	153	NG
774	155	NG
797	169	NG
841	175	NG
867	177	NG
893	188	NG
917	215	NG
994	227	NG
851	252	NG
31	13	NG
58	31	NG
65	33	NG
118	58	NG
216	65	NG
386	67	NG
412	69	NG
460	72	NG
480	99	NG
506	116	NG
518	118	NG
621	162	NG
845	198	NG
901	216	NG
933	278	NG
844	285	NG
74	24	NG
165	45	NG
302	46	NG
359	74	NG
405	119	NG
451	121	NG
473	123	NG
493	148	NG
533	155	NG
619	165	NG
665	177	NG
734	256	NG
774	300	NG
880	302	NG
978	306	NG
24	307	NG
153	4	NG
188	22	NG
192	46	NG
259	47	NG
304	48	NG
314	91	NG
317	119	NG
459	123	NG
528	126	NG
687	128	NG
730	139	NG
788	153	NG
851	188	NG
902	192	NG
995	215	NG
716	235	NG
25	7	NG
251	8	NG
298	13	NG
323	25	NG
380	32	NG
536	33	NG
559	58	NG
614	62	NG
630	67	NG
671	112	NG
780	116	NG
865	187	NG
877	197	NG
946	200	NG
1006	204	NG
894	213	NG
0	0	OK
115	16	NG
219	28	NG
234	37	NG
242	52	NG
271	54	NG
391	57	NG
443	80	NG
497	115	NG
592	120	NG
772	124	NG
801	135	NG
905	145	NG
930	147	NG
943	157	NG
295	171	NG
51	28	NG
115	30	NG
120	36	NG
149	51	NG
171	59	NG
174	80	NG
201	98	NG
318	115	NG
376	120	NG
664	146	NG
701	147	NG
806	149	NG
819	161	NG
853	171	NG
990	174	NG
243	185	NG
62	7	NG
328	25	NG
347	32	NG
358	33	NG
410	62	NG
504	67	NG
656	71	NG
702	107	NG
732	112	NG
787	116	NG
837	142	NG
863	178	NG
934	187	NG
941	222	NG
944	251	NG
435	278	NG
70	70	OK
146	120	NG
214	146	NG
245	171	NG
624	214	NG
629	245	NG
677	281	NG
710	295	NG
736	393	NG
868	394	NG
910	516	NG
938	562	NG
975	590	NG
976	592	NG
993	624	NG
590	629	NG
151	0	NG
167	1	NG
337	16	NG
363	37	NG
368	42	NG
485	44	NG
615	52	NG
659	54	NG
718	57	NG
768	61	NG
888	76	NG
916	83	NG
963	97	NG
988	109	NG
991	117	NG
594	124	NG
51	11	NG
149	28	NG
171	29	NG
174	51	NG
201	59	NG
261	115	NG
318	120	NG
596	146	NG
703	149	NG
753	171	NG
806	174	NG
819	183	NG
853	196	NG
967	201	NG
990	205	NG
939	217	NG
52	0	NG
95	3	NG
97	16	NG
124	30	NG
210	37	NG
211	44	NG
296	52	NG
555	54	NG
557	61	NG
601	80	NG
839	83	NG
848	89	NG
855	95	NG
860	97	NG
866	109	NG
400	124	NG
78	31	NG
93	32	NG
99	33	NG
285	58	NG
311	65	NG
312	67	NG
331	72	NG
465	78	NG
553	93	NG
611	99	NG
623	116	NG
682	118	NG
826	138	NG
996	162	NG
1002	178	NG
567	202	NG
0	0	OK
219	16	NG
234	37	NG
247	42	NG
281	44	NG
407	52	NG
497	54	NG
562	57	NG
592	70	NG
627	76	NG
736	84	NG
772	115	NG
905	120	NG
943	124	NG
993	144	NG
785	145	NG
219	0	NG
231	16	NG
247	37	NG
281	42	NG
393	44	NG
402	52	NG
407	54	NG
442	57	NG
562	70	NG
625	76	NG
627	84	NG
785	109	NG
861	124	NG
919	144	NG
953	145	NG
736	157	NG
46	6	NG
237	18	NG
282	24	NG
408	38	NG
422	41	NG
432	45	NG
613	46	NG
655	96	NG
712	105	NG
716	119	NG
804	148	NG
841	153	NG
883	155	NG
937	184	NG
947	188	NG
998	192	NG
47	22	NG
215	47	NG
235	48	NG
252	64	NG
304	91	NG
314	98	NG
341	123	NG
352	126	NG
364	139	NG
418	153	NG
489	169	NG
713	172	NG
730	173	NG
870	188	NG
902	192	NG
828	215	NG
115	0	NG
120	28	NG
171	51	NG
201	70	NG
295	115	NG
318	120	NG
592	146	NG
664	149	NG
701	161	NG
710	171	NG
806	174	NG
910	185	NG
990	201	NG
993	214	NG
1012	219	NG
772	234	NG
131	78	NG
132	131	NG
143	132	NG
221	143	NG
301	221	NG
427	301	NG
586	427	NG
593	586	NG
697	593	NG
752	697	NG
754	754	OK
755	755	OK
840	840	OK
857	857	OK
979	979	OK
884	93	NG
131	78	NG
132	93	NG
143	131	NG
221	132	NG
301	143	NG
465	221	NG
552	301	NG
586	427	NG
593	552	NG
670	586	NG
697	593	NG
755	670	NG
840	697	NG
857	755	NG
979	840	NG
78	857	NG
0	0	OK
115	16	NG
219	28	NG
234	37	NG
242	52	NG
271	54	NG
391	57	NG
443	80	NG
497	115	NG
592	120	NG
772	124	NG
801	135	NG
905	145	NG
930	147	NG
943	157	NG
295	171	NG
15	15	OK
20	20	OK
26	26	OK
85	85	OK
212	199	NG
350	206	NG
478	212	NG
546	294	NG
568	321	NG
603	350	NG
761	357	NG
822	360	NG
849	366	NG
1010	454	NG
1023	478	NG
835	502	NG
15	3	NG
85	15	NG
199	20	NG
206	21	NG
212	26	NG
321	83	NG
454	85	NG
478	104	NG
568	140	NG
603	190	NG
680	199	NG
761	206	NG
835	212	NG
945	277	NG
1010	289	NG
366	310	NG
56	56	OK
87	69	NG
102	79	NG
141	87	NG
159	92	NG
195	102	NG
297	114	NG
508	125	NG
530	130	NG
597	137	NG
599	141	NG
684	159	NG
795	163	NG
807	195	NG
1015	254	NG
329	284	NG
111	77	NG
166	111	NG
270	166	NG
387	233	NG
441	236	NG
466	266	NG
471	270	NG
500	387	NG
565	395	NG
575	441	NG
724	450	NG
765	466	NG
790	471	NG
872	483	NG
965	500	NG
641	515	NG
84	17	NG
144	19	NG
179	42	NG
233	57	NG
433	76	NG
499	77	NG
534	84	NG
757	110	NG
796	117	NG
879	133	NG
892	144	NG
935	179	NG
981	191	NG
1001	208	NG
276	225	NG
515	231	NG
3	3	OK
9	9	OK
136	15	NG
175	20	NG
229	89	NG
294	121	NG
361	135	NG
373	136	NG
404	169	NG
414	175	NG
495	177	NG
747	211	NG
948	227	NG
971	229	NG
989	256	NG
177	260	NG
23	23	OK
34	34	OK
39	39	OK
81	81	OK
88	88	OK
108	108	OK
160	160	OK
436	189	NG
437	436	NG
525	525	OK
576	576	OK
577	577	OK
591	591	OK
859	859	OK
1020	1020	OK
777	437	NG
21	1	NG
104	21	NG
140	50	NG
206	66	NG
289	83	NG
321	85	NG
330	104	NG
390	122	NG
438	140	NG
548	181	NG
652	190	NG
660	199	NG
744	206	NG
791	212	NG
1019	218	NG
680	263	NG
28	28	OK
115	30	NG
147	36	NG
149	37	NG
161	51	NG
185	52	NG
243	59	NG
376	80	NG
391	98	NG
443	115	NG
569	120	NG
664	124	NG
688	135	NG
701	147	NG
707	149	NG
242	161	NG
8	8	OK
200	13	NG
204	25	NG
226	197	NG
430	198	NG
488	200	NG
559	204	NG
616	213	NG
745	226	NG
876	251	NG
898	323	NG
940	339	NG
987	371	NG
1004	380	NG
1008	430	NG
339	487	NG
55	55	OK
90	90	OK
94	94	OK
127	127	OK
129	129	OK
180	180	OK
223	223	OK
399	399	OK
420	420	OK
566	566	OK
574	574	OK
602	602	OK
612	612	OK
812	812	OK
846	846	OK
899	540	NG
24	6	NG
45	24	NG
148	45	NG
155	46	NG
405	74	NG
447	119	NG
493	123	NG
561	148	NG
655	155	NG
665	165	NG
712	237	NG
804	282	NG
830	302	NG
883	307	NG
998	359	NG
451	405	NG
55	1	NG
68	68	OK
127	127	OK
129	129	OK
180	180	OK
223	223	OK
272	272	OK
420	273	NG
540	420	NG
566	538	NG
574	540	NG
733	566	NG
779	574	NG
886	646	NG
899	733	NG
602	779	NG
82	8	NG
197	25	NG
213	82	NG
319	187	NG
339	197	NG
543	200	NG
679	213	NG
719	226	NG
758	251	NG
759	279	NG
871	319	NG
894	339	NG
898	372	NG
940	380	NG
1004	401	NG
573	435	NG
32	7	NG
116	32	NG
487	33	NG
567	58	NG
622	62	NG
623	65	NG
682	67	NG
690	72	NG
776	78	NG
802	93	NG
908	99	NG
914	116	NG
996	118	NG
1002	251	NG
1003	278	NG
331	285	NG
114	12	NG
125	27	NG
163	53	NG
164	56	NG
186	71	NG
207	79	NG
284	86	NG
299	87	NG
324	92	NG
335	102	NG
348	114	NG
666	125	NG
764	137	NG
769	138	NG
895	150	NG
873	163	NG
71	27	NG
288	33	NG
313	38	NG
336	40	NG
425	62	NG
532	67	NG
578	71	NG
709	72	NG
711	137	NG
874	138	NG
912	142	NG
921	163	NG
957	168	NG
1009	178	NG
1011	186	NG
142	202	NG
23	23	OK
34	34	OK
39	39	OK
81	81	OK
88	88	OK
108	108	OK
160	160	OK
189	189	OK
525	525	OK
576	576	OK
577	577	OK
591	591	OK
639	639	OK
859	859	OK
1020	1020	OK
436	378	NG
10	5	NG
43	10	NG
238	31	NG
344	43	NG
356	69	NG
476	156	NG
491	216	NG
556	238	NG
661	246	NG
