Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
108.000000	0.086898	1.628000	80.047000	86.757000	1.557000	83.723000	88.736000	
109.000000	0.086669	1.633000	80.180000	86.716000	1.536000	83.151000	88.331000	
110.000000	0.086437	1.644000	79.827000	86.390000	1.549000	84.417000	88.331000	
111.000000	0.086205	1.633000	80.024000	86.747000	1.512000	84.690000	89.830000	
112.000000	0.085970	1.629000	80.843000	87.042000	1.604000	79.390000	84.806000	
113.000000	0.085734	1.630000	80.189000	86.767000	1.525000	83.594000	88.857000	
114.000000	0.085496	1.631000	80.354000	86.940000	1.536000	83.812000	89.019000	
115.000000	0.085257	1.632000	80.221000	86.899000	1.546000	82.232000	87.561000	
116.000000	0.085016	1.630000	80.630000	87.072000	1.535000	83.831000	88.655000	
117.000000	0.084773	1.626000	80.824000	87.134000	1.540000	82.265000	88.574000	
118.000000	0.084529	1.623000	80.452000	87.083000	1.538000	82.684000	87.966000	
119.000000	0.084284	1.621000	81.398000	87.398000	1.531000	82.969000	88.736000	
120.000000	0.084036	1.632000	80.693000	86.920000	1.578000	82.506000	86.994000	
121.000000	0.083788	1.622000	81.387000	87.419000	1.550000	82.891000	88.209000	
122.000000	0.083537	1.626000	80.459000	87.032000	1.546000	83.451000	88.776000	
123.000000	0.083286	1.619000	81.085000	87.419000	1.516000	85.016000	89.506000	
124.000000	0.083032	1.622000	81.330000	87.378000	1.533000	84.609000	89.546000	
125.000000	0.082778	1.625000	80.165000	86.971000	1.530000	83.610000	88.817000	
126.000000	0.082521	1.617000	81.339000	87.795000	1.520000	84.631000	89.830000	
127.000000	0.082264	1.620000	80.525000	87.052000	1.538000	83.332000	88.776000	
128.000000	0.082005	1.624000	80.505000	86.920000	1.520000	83.981000	88.817000	
129.000000	0.081744	1.619000	80.830000	87.174000	1.543000	81.110000	87.723000	
130.000000	0.081482	1.614000	81.216000	87.612000	1.532000	82.860000	88.250000	
131.000000	0.081218	1.616000	81.472000	87.510000	1.539000	82.465000	87.682000	
132.000000	0.080954	1.613000	81.237000	87.480000	1.526000	85.487000	89.141000	
133.000000	0.080687	1.619000	80.654000	87.246000	1.521000	85.448000	89.263000	
134.000000	0.080420	1.619000	80.753000	87.225000	1.512000	84.951000	88.898000	
135.000000	0.080151	1.623000	80.460000	86.828000	1.524000	84.020000	89.425000	
136.000000	0.079881	1.616000	80.708000	87.347000	1.536000	84.335000	88.533000	
137.000000	0.079609	1.612000	80.933000	87.276000	1.575000	80.907000	86.831000	
138.000000	0.079336	1.615000	81.091000	87.276000	1.539000	82.453000	88.169000	
139.000000	0.079062	1.618000	80.855000	87.174000	1.518000	82.706000	89.182000	
140.000000	0.078786	1.612000	81.548000	87.551000	1.541000	83.999000	88.331000	
141.000000	0.078509	1.607000	81.942000	87.866000	1.510000	85.656000	90.316000	
142.000000	0.078231	1.605000	81.834000	87.897000	1.538000	83.666000	88.331000	
143.000000	0.077952	1.616000	81.416000	87.581000	1.551000	83.889000	88.493000	
144.000000	0.077671	1.602000	82.521000	88.477000	1.537000	85.089000	89.506000	
145.000000	0.077389	1.605000	81.642000	87.907000	1.518000	85.480000	89.060000	
146.000000	0.077106	1.603000	82.263000	88.019000	1.509000	85.755000	90.397000	
147.000000	0.076822	1.600000	82.362000	88.192000	1.535000	82.211000	88.209000	
148.000000	0.076537	1.600000	81.936000	88.090000	1.506000	85.195000	90.438000	
149.000000	0.076250	1.611000	81.986000	87.938000	1.535000	84.019000	88.655000	
150.000000	0.075962	1.601000	82.421000	88.223000	1.534000	83.795000	89.141000	
151.000000	0.075673	1.601000	82.342000	88.039000	1.498000	85.344000	89.951000	
152.000000	0.075383	1.609000	81.387000	87.612000	1.508000	83.681000	90.154000	
153.000000	0.075092	1.599000	82.570000	88.406000	1.522000	84.905000	89.425000	
154.000000	0.074800	1.600000	82.189000	88.182000	1.549000	82.959000	87.318000	
155.000000	0.074507	1.601000	81.853000	88.050000	1.524000	84.516000	89.141000	
156.000000	0.074212	1.600000	81.784000	88.019000	1.521000	84.977000	89.263000	
157.000000	0.073917	1.596000	82.673000	88.518000	1.517000	83.445000	88.371000	
158.000000	0.073620	1.601000	81.881000	87.836000	1.515000	83.306000	88.574000	
159.000000	0.073323	1.598000	82.263000	88.253000	1.491000	86.130000	90.316000	
160.000000	0.073024	1.591000	82.978000	88.467000	1.550000	84.239000	87.844000	
161.000000	0.072725	1.596000	82.275000	88.121000	1.550000	80.928000	87.034000	
162.000000	0.072424	1.604000	81.855000	87.795000	1.512000	84.989000	89.303000	
163.000000	0.072122	1.595000	82.502000	88.345000	1.504000	85.897000	90.113000	
164.000000	0.071820	1.589000	82.739000	88.345000	1.519000	84.012000	89.019000	
165.000000	0.071517	1.593000	83.042000	88.691000	1.507000	83.883000	89.870000	
166.000000	0.071212	1.592000	82.067000	88.213000	1.494000	83.990000	90.113000	
167.000000	0.070907	1.589000	82.936000	88.610000	1.495000	85.355000	90.316000	
168.000000	0.070601	1.583000	82.955000	88.956000	1.503000	84.127000	90.154000	
169.000000	0.070294	1.596000	82.090000	88.151000	1.506000	83.797000	89.506000	
170.000000	0.069986	1.584000	83.069000	88.691000	1.502000	85.319000	89.627000	
171.000000	0.069677	1.593000	82.962000	88.487000	1.489000	85.280000	90.276000	
172.000000	0.069368	1.590000	83.785000	88.935000	1.513000	84.956000	89.303000	
173.000000	0.069057	1.588000	83.048000	88.569000	1.502000	84.774000	89.546000	
174.000000	0.068746	1.591000	82.488000	88.426000	1.509000	85.705000	88.817000	
175.000000	0.068434	1.583000	82.983000	88.579000	1.485000	85.239000	89.546000	
176.000000	0.068121	1.581000	82.995000	88.823000	1.513000	84.697000	89.587000	
177.000000	0.067808	1.581000	83.074000	88.772000	1.507000	84.914000	89.830000	
178.000000	0.067493	1.584000	83.127000	88.742000	1.495000	86.584000	90.357000	
179.000000	0.067178	1.582000	83.592000	88.945000	1.490000	86.072000	90.113000	
180.000000	0.066863	1.577000	83.364000	88.732000	1.478000	87.363000	91.370000	
181.000000	0.066546	1.584000	83.384000	88.864000	1.506000	86.230000	90.316000	
182.000000	0.066229	1.585000	83.119000	88.477000	1.499000	85.501000	90.235000	
183.000000	0.065911	1.573000	84.442000	89.566000	1.562000	84.449000	86.305000	
184.000000	0.065593	1.583000	83.207000	88.711000	1.499000	86.372000	89.830000	
185.000000	0.065274	1.582000	83.731000	88.996000	1.510000	84.256000	89.384000	
186.000000	0.064954	1.577000	82.902000	88.732000	1.501000	85.129000	90.276000	
187.000000	0.064634	1.573000	83.880000	89.485000	1.471000	86.042000	91.086000	
188.000000	0.064313	1.572000	83.907000	89.220000	1.482000	84.426000	89.992000	
189.000000	0.063991	1.574000	83.778000	89.180000	1.480000	87.129000	90.843000	
190.000000	0.063669	1.572000	83.696000	88.976000	1.510000	84.955000	89.182000	
191.000000	0.063347	1.567000	84.484000	89.546000	1.492000	86.585000	89.911000	
192.000000	0.063024	1.570000	84.232000	89.515000	1.496000	85.435000	89.992000	
193.000000	0.062700	1.571000	84.658000	89.577000	1.507000	86.163000	89.506000	
194.000000	0.062376	1.565000	84.114000	89.505000	1.479000	87.085000	90.964000	
195.000000	0.062051	1.565000	84.083000	89.404000	1.519000	85.745000	89.019000	
196.000000	0.061726	1.568000	84.243000	89.424000	1.506000	85.013000	89.100000	
197.000000	0.061401	1.566000	83.559000	89.017000	1.508000	86.095000	89.708000	
198.000000	0.061075	1.565000	83.887000	89.332000	1.489000	85.680000	90.194000	
199.000000	0.060748	1.569000	84.017000	89.322000	1.515000	86.103000	89.222000	
200.000000	0.060422	1.561000	84.515000	89.648000	1.471000	87.817000	91.288000	
201.000000	0.060094	1.567000	84.205000	89.190000	1.496000	85.467000	89.830000	
202.000000	0.059767	1.559000	84.728000	89.800000	1.477000	86.176000	90.802000	
203.000000	0.059439	1.568000	84.013000	89.312000	1.501000	84.518000	89.668000	
204.000000	0.059111	1.561000	84.179000	89.424000	1.500000	85.292000	89.182000	
205.000000	0.058782	1.561000	85.101000	90.024000	1.479000	85.778000	90.721000	
206.000000	0.058453	1.565000	84.297000	89.434000	1.514000	86.901000	88.655000	
207.000000	0.058124	1.562000	84.613000	89.475000	1.503000	86.202000	89.384000	
208.000000	0.057795	1.557000	84.740000	89.872000	1.479000	86.165000	90.519000	
209.000000	0.057465	1.560000	85.023000	89.851000	1.479000	86.993000	90.802000	
210.000000	0.057135	1.554000	84.568000	89.872000	1.509000	85.318000	89.344000	
211.000000	0.056805	1.551000	85.291000	89.994000	1.486000	85.189000	90.073000	
212.000000	0.056475	1.556000	84.488000	89.556000	1.520000	86.201000	88.776000	
213.000000	0.056144	1.546000	85.667000	90.147000	1.512000	85.325000	89.222000	
214.000000	0.055813	1.551000	84.609000	89.790000	1.476000	85.401000	90.802000	
215.000000	0.055483	1.549000	85.210000	90.147000	1.485000	85.605000	90.194000	
216.000000	0.055152	1.545000	85.855000	90.371000	1.462000	87.362000	91.532000	
217.000000	0.054820	1.545000	85.510000	90.360000	1.485000	86.071000	90.478000	
218.000000	0.054489	1.543000	85.410000	90.401000	1.488000	86.959000	90.235000	
219.000000	0.054158	1.552000	85.330000	90.147000	1.483000	86.731000	90.154000	
220.000000	0.053826	1.551000	85.278000	89.872000	1.487000	85.334000	90.032000	
221.000000	0.053495	1.551000	85.531000	90.228000	1.467000	87.394000	90.802000	
222.000000	0.053163	1.537000	85.897000	90.482000	1.493000	86.188000	89.830000	
223.000000	0.052832	1.544000	85.527000	90.259000	1.480000	87.405000	90.640000	
224.000000	0.052500	1.542000	85.673000	90.493000	1.468000	86.255000	91.126000	
225.000000	0.052168	1.548000	85.123000	89.974000	1.483000	87.522000	90.519000	
226.000000	0.051837	1.539000	86.314000	90.808000	1.509000	84.666000	89.019000	
227.000000	0.051505	1.542000	85.700000	90.289000	1.480000	86.174000	89.789000	
228.000000	0.051174	1.540000	86.111000	90.625000	1.486000	86.475000	90.032000	
229.000000	0.050842	1.537000	86.207000	90.869000	1.492000	86.542000	90.316000	
230.000000	0.050511	1.536000	85.262000	90.411000	1.502000	85.076000	89.546000	
231.000000	0.050180	1.536000	85.804000	90.554000	1.486000	86.073000	90.357000	
232.000000	0.049848	1.535000	85.915000	90.605000	1.486000	86.094000	89.263000	
233.000000	0.049517	1.539000	85.534000	90.421000	1.482000	86.962000	90.721000	
234.000000	0.049187	1.533000	86.296000	90.849000	1.465000	86.484000	91.288000	
235.000000	0.048856	1.533000	86.190000	90.676000	1.466000	85.588000	90.721000	
236.000000	0.048525	1.534000	86.270000	90.890000	1.500000	86.858000	90.438000	
237.000000	0.048195	1.528000	86.184000	90.747000	1.494000	85.414000	89.789000	
238.000000	0.047865	1.535000	86.171000	90.696000	1.476000	86.467000	90.843000	
239.000000	0.047535	1.531000	86.371000	90.900000	1.492000	85.626000	89.384000	
240.000000	0.047205	1.536000	86.430000	90.635000	1.481000	87.141000	90.843000	
241.000000	0.046876	1.535000	86.075000	90.635000	1.498000	87.217000	89.303000	
242.000000	0.046547	1.525000	86.642000	91.012000	1.457000	87.422000	91.532000	
243.000000	0.046218	1.522000	86.173000	90.829000	1.472000	86.017000	90.478000	
244.000000	0.045889	1.520000	86.948000	91.256000	1.482000	88.292000	91.045000	
245.000000	0.045561	1.524000	87.146000	91.236000	1.458000	87.080000	91.329000	
246.000000	0.045233	1.530000	85.844000	90.554000	1.485000	86.563000	89.911000	
247.000000	0.044906	1.518000	86.665000	91.205000	1.502000	85.581000	89.546000	
248.000000	0.044578	1.524000	87.088000	91.185000	1.460000	88.135000	91.086000	
249.000000	0.044252	1.520000	86.824000	91.287000	1.505000	86.717000	89.506000	
250.000000	0.043925	1.523000	86.956000	91.063000	1.470000	87.974000	91.167000	
251.000000	0.043599	1.524000	87.293000	91.338000	1.462000	87.151000	91.086000	
252.000000	0.043274	1.517000	87.271000	91.500000	1.494000	85.718000	89.506000	
253.000000	0.042949	1.517000	87.432000	91.572000	1.472000	87.406000	90.438000	
254.000000	0.042624	1.512000	87.606000	91.582000	1.460000	87.609000	91.045000	
255.000000	0.042300	1.514000	87.987000	91.704000	1.474000	87.127000	90.559000	
256.000000	0.041976	1.516000	87.146000	91.307000	1.457000	87.088000	91.653000	
257.000000	0.041653	1.510000	87.356000	91.582000	1.452000	87.605000	90.681000	
258.000000	0.041331	1.511000	87.580000	91.592000	1.466000	86.722000	91.207000	
259.000000	0.041009	1.509000	87.669000	91.694000	1.448000	87.887000	92.423000	
260.000000	0.040687	1.504000	87.469000	91.623000	1.468000	87.584000	91.288000	
261.000000	0.040366	1.511000	87.736000	91.623000	1.469000	87.622000	90.802000	
262.000000	0.040046	1.511000	87.122000	91.500000	1.452000	88.175000	91.734000	
263.000000	0.039726	1.510000	88.043000	91.867000	1.467000	88.745000	91.370000	
264.000000	0.039407	1.506000	87.727000	91.704000	1.473000	86.139000	90.478000	
265.000000	0.039089	1.506000	87.836000	91.704000	1.467000	87.465000	91.248000	
266.000000	0.038771	1.506000	87.685000	91.704000	1.468000	86.190000	90.559000	
267.000000	0.038454	1.507000	87.572000	91.480000	1.476000	86.234000	89.911000	
268.000000	0.038137	1.502000	87.775000	92.040000	1.458000	87.288000	90.924000	
269.000000	0.037822	1.498000	88.479000	92.254000	1.476000	87.421000	90.559000	
270.000000	0.037507	1.502000	87.712000	91.673000	1.451000	87.260000	91.288000	
271.000000	0.037192	1.505000	87.620000	91.755000	1.452000	87.391000	91.532000	
272.000000	0.036879	1.497000	87.967000	91.999000	1.457000	88.126000	91.775000	
273.000000	0.036566	1.502000	88.124000	91.826000	1.465000	88.047000	91.207000	
274.000000	0.036254	1.499000	88.285000	92.182000	1.474000	86.342000	90.194000	
275.000000	0.035943	1.492000	88.901000	92.366000	1.463000	88.755000	91.288000	
276.000000	0.035632	1.491000	89.065000	92.620000	1.449000	88.260000	91.288000	
277.000000	0.035323	1.498000	88.234000	91.918000	1.455000	88.646000	91.167000	
278.000000	0.035014	1.493000	88.301000	92.152000	1.448000	88.689000	91.613000	
279.000000	0.034706	1.490000	88.570000	92.335000	1.449000	87.440000	91.207000	
280.000000	0.034399	1.494000	88.144000	91.969000	1.464000	87.325000	90.843000	
281.000000	0.034093	1.491000	88.346000	92.243000	1.444000	87.768000	91.653000	
282.000000	0.033788	1.490000	88.377000	92.162000	1.445000	88.463000	92.342000	
283.000000	0.033483	1.489000	88.626000	92.325000	1.458000	87.222000	90.964000	
284.000000	0.033180	1.484000	88.878000	92.498000	1.456000	87.184000	90.681000	
285.000000	0.032878	1.484000	89.074000	92.610000	1.459000	88.697000	90.802000	
286.000000	0.032576	1.478000	89.642000	92.905000	1.452000	88.617000	91.815000	
287.000000	0.032275	1.484000	89.038000	92.498000	1.432000	87.671000	92.018000	
288.000000	0.031976	1.481000	89.222000	92.732000	1.452000	88.027000	91.167000	
289.000000	0.031677	1.481000	89.440000	92.783000	1.446000	88.422000	91.572000	
290.000000	0.031380	1.482000	89.115000	92.773000	1.469000	86.944000	89.911000	
291.000000	0.031083	1.473000	89.804000	93.027000	1.447000	86.413000	91.086000	
292.000000	0.030788	1.472000	89.626000	93.058000	1.443000	88.588000	92.018000	
293.000000	0.030493	1.479000	89.390000	92.895000	1.455000	87.752000	90.924000	
294.000000	0.030200	1.481000	88.815000	92.661000	1.457000	87.758000	91.329000	
295.000000	0.029908	1.475000	89.993000	93.160000	1.450000	88.078000	91.370000	
296.000000	0.029617	1.476000	89.379000	92.875000	1.459000	87.706000	90.802000	
297.000000	0.029327	1.477000	89.386000	92.864000	1.463000	86.741000	90.964000	
298.000000	0.029038	1.475000	89.667000	93.017000	1.443000	88.072000	91.451000	
299.000000	0.028750	1.473000	89.307000	92.885000	1.447000	87.596000	91.370000	
300.000000	0.028463	1.472000	89.959000	93.149000	1.450000	87.122000	91.045000	
301.000000	0.028178	1.465000	90.088000	93.404000	1.447000	88.767000	92.423000	
302.000000	0.027894	1.470000	90.494000	93.485000	1.441000	88.384000	92.058000	
303.000000	0.027611	1.470000	90.106000	93.160000	1.466000	87.569000	90.640000	
304.000000	0.027329	1.467000	90.141000	93.343000	1.445000	87.226000	91.491000	
305.000000	0.027048	1.470000	90.154000	93.251000	1.425000	88.679000	92.747000	
306.000000	0.026769	1.467000	89.997000	93.251000	1.435000	88.479000	92.545000	
307.000000	0.026491	1.467000	89.992000	93.139000	1.460000	88.081000	91.045000	
308.000000	0.026214	1.463000	89.955000	93.312000	1.442000	88.995000	91.896000	
309.000000	0.025938	1.459000	90.842000	93.709000	1.445000	86.792000	91.248000	
310.000000	0.025664	1.462000	90.177000	93.434000	1.451000	87.230000	91.167000	
311.000000	0.025391	1.462000	90.637000	93.546000	1.456000	88.372000	91.288000	
312.000000	0.025119	1.460000	90.761000	93.536000	1.444000	88.301000	91.775000	
313.000000	0.024849	1.459000	90.416000	93.384000	1.446000	88.067000	91.126000	
314.000000	0.024580	1.461000	90.576000	93.689000	1.445000	87.726000	91.288000	
315.000000	0.024313	1.460000	90.536000	93.597000	1.447000	87.526000	91.410000	
316.000000	0.024046	1.453000	90.555000	93.628000	1.445000	88.371000	91.451000	
317.000000	0.023782	1.450000	90.821000	93.943000	1.432000	88.245000	92.504000	
318.000000	0.023518	1.452000	91.379000	94.249000	1.446000	88.088000	91.694000	
319.000000	0.023256	1.454000	91.179000	93.882000	1.446000	87.926000	91.167000	
320.000000	0.022995	1.451000	90.926000	93.923000	1.437000	88.754000	91.856000	
321.000000	0.022736	1.451000	91.311000	93.984000	1.432000	89.250000	92.261000	
322.000000	0.022479	1.449000	91.171000	94.004000	1.431000	89.300000	91.815000	
323.000000	0.022222	1.449000	91.106000	93.984000	1.443000	89.287000	92.220000	
324.000000	0.021968	1.448000	91.307000	94.106000	1.424000	89.329000	92.666000	
325.000000	0.021714	1.444000	91.428000	94.249000	1.441000	88.992000	91.977000	
326.000000	0.021463	1.447000	91.387000	94.116000	1.431000	89.453000	92.423000	
327.000000	0.021212	1.443000	91.633000	94.228000	1.434000	89.009000	92.139000	
328.000000	0.020964	1.444000	91.338000	94.208000	1.431000	88.417000	91.937000	
329.000000	0.020716	1.441000	91.907000	94.452000	1.445000	88.834000	91.694000	
330.000000	0.020471	1.442000	91.714000	94.422000	1.421000	89.641000	92.504000	
331.000000	0.020227	1.438000	91.832000	94.534000	1.456000	87.755000	90.113000	
332.000000	0.019984	1.436000	92.039000	94.656000	1.430000	89.012000	92.018000	
333.000000	0.019743	1.430000	92.389000	94.921000	1.438000	88.955000	91.653000	
334.000000	0.019504	1.440000	91.329000	94.361000	1.428000	89.758000	92.504000	
335.000000	0.019266	1.431000	92.299000	94.809000	1.434000	89.446000	91.856000	
336.000000	0.019030	1.433000	92.448000	94.849000	1.442000	89.387000	91.613000	
337.000000	0.018795	1.433000	92.053000	94.748000	1.440000	88.147000	91.288000	
